StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,consent_text_1,consent_text_2,consent_text_3,consent_timer_First Click,consent_timer_Last Click,consent_timer_Page Submit,consent_timer_Click Count,ProlificID,Gender,Race,FirstGen,FirstGen_US,1st_immigrant,1st_age,2nd_immigrant,2nd_age,HighestDegree,Major,Minor,STEMMajor,GPA,M_Approach1,P_Approach2,M_Approach3,P_Approach1,M_Avoidance1,P_Avoidance3,M_Approach2,P_Approach3,M_Avoidance3,P_Avoidance2,M_Avoidance2,P_Avoidance1,Reading1,Math1,Reading2,Math2,Reading3,Math3,Reading4,Math4,Reading5,Math5,Reading6,Math6,Racial1,Racial2,Racial3,Gender1,Gender2,Gender3,debrief_include_data,debrief_timer_First Click,debrief_timer_Last Click,debrief_timer_Page Submit,debrief_timer_Click Count,PROLIFIC_PID,Bonus,STUDY_ID,SESSION_ID
2024-03-14 13:43:03,2024-03-14 13:46:42,0,100,219,1,2024-03-14 13:46:43,R_3Jg7q552HOiIhkB,anonymous,EN,0.8999999761581421,,0,0,,1,1,1,4.807,6.627,18.284,5,6121874bf9343fff5be07860,1,2,1,2,2,,2,,1,psychology,none,1,3.4,5,5,4,5,4,5,5,5,4,5,5,5,5,2,5,2,5,5,4,2,26,24,26,24,2,2,2,5,5,5,1,5.208,18.014,43.177,4,6121874bf9343fff5be07860,1.00,65eb69236520f9319632423b,65f336d8a28fbc93e3e1bfcc
2024-03-14 13:44:40,2024-03-14 13:48:47,0,100,247,1,2024-03-14 13:48:48,R_87Tiay8yDEuuDkw,anonymous,EN,1,,0,0,,1,1,1,15.976,24.356,26.186,4,60d1129ad29dbe85a59b9c4a,2,2,1,1,2,,1,27,3,Computer Engineering,Computer science,1,3.7,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,3,4,27,27,26,27,3,3,3,4,4,4,1,3.716,27.028,31.602,2,60d1129ad29dbe85a59b9c4a,1.00,65eb69236520f9319632423b,65f337822188bfcd9fdeff5e
2024-03-14 13:46:32,2024-03-14 13:50:13,0,100,221,1,2024-03-14 13:50:14,R_123lZJ7Zidpechj,anonymous,EN,1,,0,0,,1,1,1,3.256,21.964,22.375,4,6578fbf39f92169f4d1cafd8,2,2,2,2,1,1,,,1,Economics,Marketing,2,4.0,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,5,1,1,27,26,27,27,5,5,5,5,5,5,1,2.805,2.805,69.479,1,6578fbf39f92169f4d1cafd8,1.00,65eb69236520f9319632423b,65f337ed086f1b295d34162e
2024-03-14 13:45:18,2024-03-14 13:51:07,0,100,348,1,2024-03-14 13:51:07,R_7iI6OEFhHyJEq21,anonymous,EN,0.8999999761581421,,0,0,,1,1,1,7.255,8.179,9.07,3,6560ca7bb947c4f10cf53c36,2,"2,6",1,2,2,,1,8,3,"International Studies, Urban Studies",N/A,2,3.83,4,3,4,3,3,3,4,3,3,3,4,3,5,5,4,5,4,5,2,4,26,27,25,26,3,3,3,2,3,3,1,2.988,2.988,33.355,1,6560ca7bb947c4f10cf53c36,1.00,65eb69236520f9319632423b,65f3365ca0c847c6453d6bae
2024-03-14 13:51:23,2024-03-14 13:53:27,0,100,124,1,2024-03-14 13:53:28,R_52z3cEVinxRI3dm,anonymous,EN,0.8999999761581421,,0,0,,1,1,1,3.031,3.806,4.616,3,6595652abeda832124db3108,2,2,1,1,1,0,,,4,English,n/a,2,3.95,3,2,4,3,4,3,4,3,4,3,4,4,4,3,4,4,4,3,4,3,25,26,26,26,4,3,3,4,4,3,1,2.945,2.945,31.606,1,6595652abeda832124db3108,1.00,65eb69236520f9319632423b,65f339109b13487e9bba467b
2024-03-14 13:53:01,2024-03-14 13:55:45,0,100,164,1,2024-03-14 13:55:46,R_1ewftxEA1LTOIeJ,anonymous,EN,1,,0,0,,1,1,1,2.744,4.961,5.665,5,6361b53c44c9c4ebeb619db1,2,"2,6",2,1,2,,1,25,1,Nursing,N/A,1,3.82,4,4,5,4,5,4,5,5,4,5,4,3,4,5,4,5,4,5,3,4,26,27,25,27,3,3,5,3,2,4,1,1.055,1.055,33.154,1,6361b53c44c9c4ebeb619db1,1.00,65eb69236520f9319632423b,65f33977429533bb49016f22
2024-03-14 13:53:51,2024-03-14 13:57:10,0,100,199,1,2024-03-14 13:57:11,R_1KpdSF6Rnz10sqs,anonymous,EN,1,,0,0,,1,1,1,6.43,7.622,8.353,3,5ff0f1b0dd8cf14ba8957c5b,1,2,2,2,2,,1,10,1,Marketing,Management,2,3.92,3,4,5,4,1,4,3,4,1,4,4,4,4,1,5,1,4,2,1,1,27,23,26,23,4,3,3,4,4,4,1,1.539,10.912,38.622,5,5ff0f1b0dd8cf14ba8957c5b,1.00,65eb69236520f9319632423b,65f339a555d191fcd18fa44a
2024-03-14 13:45:38,2024-03-14 13:57:44,0,100,725,1,2024-03-14 13:57:44,R_1YuayRpaCmGyjAJ,anonymous,EN,0.8999999761581421,,0,0,,1,1,1,63.366,64.36,65.41,3,5f4c9e74da9c148b0d42ecbd,2,2,1,1,1,15,,,4,Civil Engineering,History,1,3.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,26,26,25,26,3,3,3,2,2,2,1,4.868,4.868,32.638,1,5f4c9e74da9c148b0d42ecbd,1.00,65eb69236520f9319632423b,65f337bdf252a090db56ae94
2024-03-14 13:54:34,2024-03-14 13:58:22,0,100,227,1,2024-03-14 13:58:22,R_1Whe6TLYB7qA6zf,anonymous,EN,1,,0,0,,1,1,1,28.914,34.706,35.222,4,65185750126ba439e0d8ca1e,2,2,1,2,2,,2,,1,Information Technology,N/A,1,2.5,3,3,4,3,3,4,3,3,3,4,3,3,4,3,3,3,5,5,3,3,26,26,26,26,2,3,3,2,1,2,1,2.147,2.147,50.237,1,65185750126ba439e0d8ca1e,1.00,65eb69236520f9319632423b,65f339ce3f63b4436f830dd2
2024-03-14 13:12:04,2024-03-14 13:59:24,0,100,2839,1,2024-03-14 13:59:25,R_7sibzNpJwntk96K,anonymous,EN,0.8999999761581421,,0,0,,1,1,1,164.707,166.17,167.307,3,65755801000442e5a54f5005,1,7,1,1,1,4,,,1,Data Science,N/A,1,2.5,2,3,3,3,3,1,4,5,2,2,4,4,5,2,3,1,5,5,4,2,27,23,27,23,5,4,4,5,4,5,1,2.513,2.513,30.96,1,65755801000442e5a54f5005,1.00,65eb69236520f9319632423b,65f32fd8fac5139ad1c5f906
