StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,consent_text_1,consent_text_2,consent_text_3,consent_timer_First Click,consent_timer_Last Click,consent_timer_Page Submit,consent_timer_Click Count,ProlificID,Gender,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,FirstGen,FirstGen_US,1st_immigrant,1st_age,2nd_immigrant,2nd_age,HighestDegree,Major,Minor,STEMMajor,GPA,M_Approach1,P_Approach2,M_Approach3,P_Approach1,M_Avoidance1,P_Avoidance3,M_Approach2,P_Approach3,M_Avoidance3,P_Avoidance2,M_Avoidance2,P_Avoidance1,Reading1,Math1,Reading2,Math2,Reading3,Math3,Reading4,Math4,Reading5,Math5,Reading6,Math6,Racial1,Racial2,Racial3,Gender1,Gender2,Gender3,debrief_include_data,debrief_timer_First Click,debrief_timer_Last Click,debrief_timer_Page Submit,debrief_timer_Click Count,PROLIFIC_PID,Bonus,STUDY_ID,SESSION_ID
7/19/24 15:10,7/19/24 15:14,0,100,241,1,7/19/24 15:14,R_3ZKzkkIpiQJgo1z,anonymous,EN,1,,0,0,,1,1,1,5.178,6.545,7.603,3,655ffefb7419ddfad7b18637,1,,1,,,,,,1,1,1,14,,,3,Nursing,none,2,3.6,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,4,3,26,26,26,25,4,4,4,4,4,4,1,5.754,5.754,31.162,1,655ffefb7419ddfad7b18637,1,66632268e88b4f3a12aa5c50,669aba379dc87fe0e9fecb20
7/19/24 15:12,7/19/24 15:15,0,100,178,1,7/19/24 15:15,R_6po0C2XTfSZepxH,anonymous,EN,1,,0,0,,1,1,1,2.085,2.781,3.649,3,628e3b1df14fee48e3b118b8,2,,1,,,,,,2,2,2,,1,36,1,Computer Science,Computer Science,1,3.6,5,5,5,5,5,5,4,5,5,4,4,5,5,4,3,4,5,4,3,3,26,26,25,25,5,5,5,4,5,4,1,4.617,4.617,38.316,1,628e3b1df14fee48e3b118b8,1,66632268e88b4f3a12aa5c50,669aba7d15e20be2cef44cb2
7/19/24 15:11,7/19/24 15:15,0,100,248,1,7/19/24 15:15,R_7eOGb0JZX0VMYcR,anonymous,EN,1,,0,0,,1,1,1,1.688,14.154,14.835,12,667c48d6b75218dcfcb0b93b,1,,1,,,,,,1,1,2,,1,22,1,Computer Science ,None,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,5,1,5,1,3,23,27,23,27,3,2,3,4,4,4,1,0.597,33.515,34.969,13,667c48d6b75218dcfcb0b93b,1,66632268e88b4f3a12aa5c50,669aba4baf38a94d6ecc514a
7/19/24 15:10,7/19/24 15:16,0,100,377,1,7/19/24 15:16,R_71gCIMYUAyOroMr,anonymous,EN,1,,0,25,,1,1,1,43.918,68.062,68.826,3,6694523bfdccd108ee220a9a,1,,1,,,,,,1,1,1,8,,,3,Actuarial Science & Chemistry ,N/A,1,3.78,5,3,5,4,4,4,5,5,4,4,5,5,4,4,2,4,4,5,2,5,24,26,24,27,5,5,5,5,5,5,1,4.011,4.011,46.012,1,6694523bfdccd108ee220a9a,1,66632268e88b4f3a12aa5c50,669ab9bc416e965c4a548a6c
7/19/24 15:11,7/19/24 15:17,0,100,333,1,7/19/24 15:17,R_6fkN7Yzsn0CCgsi,anonymous,EN,1,,0,0,,1,1,1,7.818,9.716,10.342,3,66709bdd875264ed57d1d15b,1,,1,,,,,,2,1,2,,1,16,1,Art,N/A,2,3.7,2,3,3,3,2,4,3,3,2,3,3,4,5,4,3,3,3,4,1,1,25,26,24,25,2,3,3,2,4,3,1,8.529,8.529,98.568,1,66709bdd875264ed57d1d15b,1,66632268e88b4f3a12aa5c50,669ab9d3d2621412323ec138
7/19/24 15:12,7/19/24 15:17,0,100,307,1,7/19/24 15:17,R_6mmHxQBPwpzxLGm,anonymous,EN,1,,0,0,,1,1,1,25.972,119.941,120.84,3,6630f10a3f5ea2fb9b5afb71,1,,1,,,,,,1,1,1,2,,,5,biology ,n/A,1,3.98,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,26,27,26,26,3,4,4,2,3,3,1,2.815,21.279,39.512,2,6630f10a3f5ea2fb9b5afb71,1,66632268e88b4f3a12aa5c50,669aba896099e12612ca57ce
7/19/24 15:09,7/19/24 15:17,0,100,471,1,7/19/24 15:17,R_10NDAWXTJQ0iuKh,anonymous,EN,1,,0,0,,1,1,1,325.044,326.525,326.993,3,6671a8d34477782bfebe4c2c,2,,1,,,,,,2,1,1,3,,,3,aerospace engineering,math,1,3.9,3,4,3,2,1,4,4,3,4,3,4,4,2,5,2,4,2,4,3,4,25,25,24,26,4,3,4,3,1,3,1,1.233,27.568,30.78,3,6671a8d34477782bfebe4c2c,1,66632268e88b4f3a12aa5c50,669ab9bd1c3e5baa7ed8e0b2
7/19/24 15:13,7/19/24 15:17,0,100,264,1,7/19/24 15:17,R_7oz2gjadk8fDlSo,anonymous,EN,1,,0,20,,1,1,1,17.121,19.029,20.405,3,669880ad0f9fd495627e6741,2,,1,,,,,,1,2,3,,3,,1,Finance,n/a,2,4,3,5,4,5,1,5,3,5,3,5,4,5,5,3,4,3,5,5,3,2,27,26,27,27,3,2,4,4,4,4,1,12.309,22.215,38.648,2,669880ad0f9fd495627e6741,1,66632268e88b4f3a12aa5c50,669abacb4b3c1065d6548b75
7/19/24 15:12,7/19/24 15:18,0,100,364,1,7/19/24 15:18,R_6KPED8hcKH0dAq2,anonymous,EN,1,,0,0,,1,1,1,5.663,8.029,9.021,3,665fcf1dd1d2c73b73d9dd95,1,,1,,,,,,1,1,2,,1,not born yet,3,Bachelors in Biology & Business Administration and now in Medical School ,Chemistry ,1,3.5,4,3,5,3,1,3,5,3,4,3,4,3,4,3,4,3,4,4,3,3,26,25,25,25,4,3,3,3,3,3,1,19.757,19.757,32.336,1,665fcf1dd1d2c73b73d9dd95,1,66632268e88b4f3a12aa5c50,669aba71022bb64746e1b901
7/19/24 15:15,7/19/24 15:18,0,100,171,1,7/19/24 15:18,R_70wqeSkhOujxATz,anonymous,EN,1,,0,20,,1,1,1,5.083,6.1,7.103,3,65cfe535447c871ebe57c939,1,,1,,,,,,1,2,2,,1,19,1,Human Development and Public Relations,N/A,2,3.65,4,4,4,4,3,4,4,3,3,3,3,3,5,2,4,1,5,4,3,2,27,24,26,23,5,5,5,5,5,5,1,1.955,1.955,30.869,1,65cfe535447c871ebe57c939,1,66632268e88b4f3a12aa5c50,669abb410e64395f4edd8074
7/19/24 15:11,7/19/24 15:18,0,100,388,1,7/19/24 15:18,R_7DcE3BQylCQ7eh3,anonymous,EN,1,,0,0,,1,1,1,27.888,29.354,30.117,3,664a16dadcc9b3525dd04be1,1,,1,1,,,1,,1,1,2,,1,21,3,Statistics & Educational Psychology,N/A,1,3.8,3,1,3,1,4,3,4,1,2,3,2,3,3,2,4,2,3,5,3,2,26,24,25,24,2,3,3,4,4,3,1,2.185,2.185,38.758,1,664a16dadcc9b3525dd04be1,1,66632268e88b4f3a12aa5c50,669aba08a304717f52b943ab
7/19/24 15:15,7/19/24 15:18,0,100,199,1,7/19/24 15:18,R_5RrxOJ7aOoy5yXQ,anonymous,EN,1,,0,0,,1,1,1,4.924,7.002,7.833,3,6691f9c5388807909bf65db4,2,,1,,,,,,2,2,1,2,,,3,Computer Engineering,None,1,3.37,3,3,4,4,3,4,4,2,2,4,3,3,4,2,3,2,4,4,2,2,26,24,26,24,3,2,2,3,3,3,1,2.624,31.976,33.832,2,6691f9c5388807909bf65db4,1,66632268e88b4f3a12aa5c50,669ab99fdd43b96b6ecfd643
7/19/24 15:15,7/19/24 15:19,0,100,240,1,7/19/24 15:19,R_6FS13TjJLGT2ybd,anonymous,EN,1,,0,0,,1,1,1,46.072,47.369,49.307,3,60b76ee2219ac1ce25ccea43,2,,1,,,,,,2,1,2,,1,28,3,Biology BA,None,1,3.2,4,2,4,3,1,1,4,2,1,2,4,1,5,4,3,4,4,4,3,3,27,26,27,26,3,3,3,2,2,2,1,4.859,4.859,33.428,1,60b76ee2219ac1ce25ccea43,1,66632268e88b4f3a12aa5c50,669abb2cd9cbf48fbeb7f810
7/19/24 15:16,7/19/24 15:20,0,100,249,1,7/19/24 15:20,R_1e0bLZAkui7BabT,anonymous,EN,1,,0,0,,1,1,1,3.851,7.999,8.766,8,6670695ddda879e28629fbe0,1,,1,,,,,,2,2,1,10,,,3,psychology,n/a,2,3.6,3,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,3,3,26,26,25,25,5,5,5,3,5,5,1,0.672,30.597,31.562,10,6670695ddda879e28629fbe0,1,66632268e88b4f3a12aa5c50,669abb70e9319b109bfc49ff
7/19/24 15:17,7/19/24 15:20,0,100,187,1,7/19/24 15:20,R_6l3hCeEUyYr23bX,anonymous,EN,1,,0,0,,1,1,1,14.703,15.342,15.901,3,66651b0f93061c71884c9f40,2,,,,,,,1,1,2,3,,3,,1,economics,na,1,3.5,3,3,3,3,1,1,3,3,1,1,1,1,4,4,4,2,3,3,3,3,26,26,26,26,3,3,3,3,3,3,2,23.448,23.448,31.33,1,66651b0f93061c71884c9f40,1,66632268e88b4f3a12aa5c50,669abbd32e6749b9a4d67511
7/19/24 15:19,7/19/24 15:23,0,100,284,1,7/19/24 15:23,R_7P4WfXJVEv0j2ON,anonymous,EN,1,,0,30,,1,1,1,1.875,2.675,3.327,3,6648bfa5ae62e331540910e4,2,,1,,,,,,1,1,3,,1,40,3,Chemistry,None,1,3.5,3,3,4,3,2,3,3,3,3,3,1,2,4,4,3,3,5,5,3,3,26,26,25,25,3,3,3,2,3,2,1,1.717,1.717,146.095,1,6648bfa5ae62e331540910e4,1,66632268e88b4f3a12aa5c50,669abc298a1679d1ff4b6f6a
7/19/24 15:21,7/19/24 15:25,0,100,233,1,7/19/24 15:25,R_7rsSx4ecoTNKXwB,anonymous,EN,1,,0,0,,1,1,1,4.116,9.164,25.301,3,65e780d536102c253b9fe5f7,1,,1,,,,,,1,1,1,0,,,3,Information Decision Sciences,N/A,1,3.49,4,4,3,4,3,5,4,4,5,4,4,4,4,5,3,4,4,4,3,4,26,27,25,26,5,4,4,4,4,4,1,3.731,3.731,38.236,1,65e780d536102c253b9fe5f7,1,66632268e88b4f3a12aa5c50,669abcb18565a8bf17ac55c8
7/19/24 15:18,7/19/24 15:27,0,100,492,1,7/19/24 15:27,R_6Bl43fim9lqA0Lf,anonymous,EN,1,,0,0,,1,1,1,65.402,223.818,224.59,6,66315878b38cea3df40eb797,2,,1,,,,,,1,2,1,0,,,1,computer programming,computer science,1,2.88,3,3,4,3,4,4,4,3,4,4,4,4,4,3,3,3,4,4,2,2,25,25,25,25,2,2,2,2,3,2,1,25.929,25.929,53.503,1,66315878b38cea3df40eb797,1,66632268e88b4f3a12aa5c50,669abc0bb802d57294f4ec0e
7/19/24 15:22,7/19/24 15:27,0,100,289,1,7/19/24 15:27,R_5tlfVPYM6LaYtT5,anonymous,EN,1,,0,20,,1,1,1,27.618,28.584,30.153,3,664662d0e586193a0ca4267e,2,,1,,,,,,2,2,2,,1,17,1,psychology,N/A,1,3.1,4,4,5,4,1,1,5,4,1,4,4,3,5,3,4,2,5,4,3,1,26,24,26,25,4,5,4,3,4,3,1,3.495,3.495,42.904,1,664662d0e586193a0ca4267e,1,66632268e88b4f3a12aa5c50,669abcedeafafd3e6c4bcb1e
7/19/24 15:24,7/19/24 15:30,0,100,340,1,7/19/24 15:30,R_1EYVjo4jYliTzbx,anonymous,EN,1,,0,0,,1,1,1,50.255,51.438,52.449,3,66572731cb06ce43c72bdf8a,1,,1,,,,,,2,1,1,3,,,1,Computer Science ,Engineering Management ,1,3.78,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,4,4,5,3,3,26,26,26,26,4,5,5,5,5,5,1,12.686,12.686,34.247,1,66572731cb06ce43c72bdf8a,1,66632268e88b4f3a12aa5c50,669abd50fc3b087f1c0d959d
7/19/24 15:27,7/19/24 15:31,0,100,249,1,7/19/24 15:31,R_1VF81ssLbZ1jGIC,anonymous,EN,1,,0,0,,1,1,1,3.69,5.768,6.773,3,65d594b4198b2fcc568946bd,1,,1,,,,,,2,1,1,0,,,1,Public Health,N/A,2,4,5,5,4,4,1,4,5,4,1,4,5,4,4,4,4,4,2,4,1,2,26,26,26,26,2,2,4,3,2,3,1,1.946,1.946,72.466,1,65d594b4198b2fcc568946bd,1,66632268e88b4f3a12aa5c50,669abdfa2cc32d5a552d38b3
7/19/24 15:28,7/19/24 15:31,0,100,176,1,7/19/24 15:31,R_3qLjwdHJUGCvrDb,anonymous,EN,1,,0,0,,1,1,1,11.324,12.687,13.441,3,667d08e12ac1bcbdd829a936,1,,1,,,,,,1,2,2,,2,,1,Psychology,Industrial and organizational psychology,1,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,2,4,2,3,2,26,24,26,24,4,4,4,3,4,4,1,4.577,4.577,33.08,1,667d08e12ac1bcbdd829a936,1,66632268e88b4f3a12aa5c50,669abe412e6749b9a4d675b3
7/19/24 15:29,7/19/24 15:32,0,100,212,1,7/19/24 15:32,R_1NQFDleOecHPPbh,anonymous,EN,1,,0,0,,1,1,1,6.884,8.982,9.568,3,667de4a44b72be8e8cf6ab6a,1,,1,,,,,,1,1,2,,1,20,2,Animation,Animation,2,3.4,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,4,4,4,1,2,26,27,24,26,5,5,5,5,5,5,1,1.448,16.529,32.933,11,667de4a44b72be8e8cf6ab6a,1,66632268e88b4f3a12aa5c50,669abe79d904fe5b61bc6686
7/19/24 15:30,7/19/24 15:32,0,100,162,1,7/19/24 15:32,R_75yGS3Zj1kVTBoz,anonymous,EN,1,,0,80,,1,1,1,3.808,4.614,5.042,3,5e9e19d808b9931ef37373c6,2,,1,,,,,,1,1,1,2,,,3,Mechanical Engineering,N/A,1,3.95,4,5,4,4,1,4,4,4,3,1,5,3,3,4,3,5,3,4,1,3,25,26,24,26,3,3,3,3,4,3,1,1.657,1.657,63.545,1,5e9e19d808b9931ef37373c6,1,66632268e88b4f3a12aa5c50,669abeb27b57080c4a6ec108
7/19/24 15:29,7/19/24 15:34,0,100,296,1,7/19/24 15:34,R_1LeUTIOaYig0pa1,anonymous,EN,1,,0,0,,1,1,1,49.046,50.295,50.966,3,6659d847c1e1823897fc8414,2,,1,,,,,,1,1,2,,1,22,1,Computer Science,Mathematics,1,3.48,3,3,5,4,2,1,4,2,2,3,4,2,4,4,2,5,3,4,2,4,24,26,24,26,5,4,4,2,2,3,1,4.839,4.839,31.9,1,6659d847c1e1823897fc8414,1,66632268e88b4f3a12aa5c50,669abe775b15f6c0d2c3d5bf
7/19/24 15:32,7/19/24 15:35,0,100,170,1,7/19/24 15:35,R_3few0p4kHwlBYns,anonymous,EN,1,,0,0,,1,1,1,4.779,14.527,15.483,4,666da112c907f5585554cc51,1,,1,,,,,,1,2,1,,,,1,Economics,Data Science,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,26,26,25,25,4,3,3,4,4,4,1,3.889,3.889,32.629,1,666da112c907f5585554cc51,1,66632268e88b4f3a12aa5c50,669abf34310a283051502014
7/19/24 15:32,7/19/24 15:35,0,100,210,1,7/19/24 15:35,R_3lz33H8Xch6wU4w,anonymous,EN,1,,0,0,,1,1,1,4.82,6.147,6.961,3,66970cf3abd2bff3e5f602d9,2,,1,,,,,,1,2,2,,1,20,3,"Computer science, Mathematics",Economics,1,3.03,4,2,4,4,4,4,2,4,2,3,4,3,5,5,4,4,5,5,2,3,26,25,25,26,2,1,1,1,1,1,1,9.757,28.524,30.961,15,66970cf3abd2bff3e5f602d9,1,66632268e88b4f3a12aa5c50,669abef59ca25181f521e7dd
7/19/24 15:31,7/19/24 15:36,0,100,276,1,7/19/24 15:36,R_1dF6m3UtNejU1gZ,anonymous,EN,1,,0,0,,1,1,1,5.113,7.198,8.494,3,665771f4457c84106353a94f,1,,1,,,,,,1,2,2,,1,Around 15-16,1,"Animal Science, concentration of pre-veterinary/pre-medical",N/A,1,2.9,4,3,4,4,2,3,4,3,2,4,4,2,3,5,2,5,4,5,2,4,25,26,25,26,3,4,5,3,3,3,1,2.762,2.762,31.799,1,665771f4457c84106353a94f,1,66632268e88b4f3a12aa5c50,669abf11035858c277678241
7/19/24 15:30,7/19/24 15:36,0,100,329,1,7/19/24 15:36,R_5aRfiYtmb1fD8JP,anonymous,EN,1,,0,0,,1,1,1,37.913,39.568,47.918,3,66550501336446c73dbbb0cf,2,,1,,,,1,,2,2,2,,1,30,2,Microbiology,N/A,1,3.4,3,2,3,3,3,3,3,3,2,3,3,2,4,2,4,2,5,4,2,2,26,26,26,24,3,2,2,2,3,3,1,8.278,8.278,42.909,1,66550501336446c73dbbb0cf,1,66632268e88b4f3a12aa5c50,669abec4ffaa75301a3ec18c
7/19/24 15:33,7/19/24 15:36,0,100,199,1,7/19/24 15:36,R_54Dk6RmAkgeL8t3,anonymous,EN,1,,0,0,,1,1,1,6.572,7.373,8.162,3,668edf4cd6b065f71b6e7f09,2,,1,,,,,,1,2,2,,1,17,1,Computer Science,n/a,1,3.89,5,3,5,3,5,4,5,3,5,4,5,3,5,5,5,5,4,4,2,2,27,27,27,27,2,3,2,2,2,2,1,2.176,12.878,62.466,10,668edf4cd6b065f71b6e7f09,1,66632268e88b4f3a12aa5c50,669abf6e0797f165bf7bfaf2
7/19/24 15:32,7/19/24 15:37,0,100,283,1,7/19/24 15:37,R_1S9ssprdwI4GdGK,anonymous,EN,1,,0,0,,1,1,1,5.8,7.386,8.728,3,6664e08a4c893385b08c5cde,1,,1,,,,,,1,1,2,,1,25 and 28,1,Psychology,N/A,2,3.95,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,5,5,5,2,3,26,26,24,26,4,3,1,5,5,4,1,2.531,2.531,34.05,1,6664e08a4c893385b08c5cde,1,66632268e88b4f3a12aa5c50,669abea1ec4c2ddc51c08b52
7/19/24 15:34,7/19/24 15:38,0,100,228,1,7/19/24 15:38,R_31ufwFPI8aLCHJO,anonymous,EN,1,,0,0,,1,1,1,7.343,21.892,22.232,4,6686f3a1254c3edb7c71eb65,2,,1,,,,,,1,2,2,,1,20,1,Aerospace Engineering,None,1,3.69,4,5,4,5,4,5,5,5,5,5,5,5,3,5,3,5,3,5,2,1,24,27,24,27,4,2,3,4,4,4,1,10.038,10.038,31.911,1,6686f3a1254c3edb7c71eb65,1,66632268e88b4f3a12aa5c50,669abfc370f3324e4cc7a94b
7/19/24 15:36,7/19/24 15:38,0,100,158,1,7/19/24 15:38,R_6Ci6WWJ8qc9TrSV,anonymous,EN,1,,0,45,,1,1,1,2.527,3.263,3.973,3,6630ee41c60c303b0b51fd22,2,,1,,,,,,1,1,1,2,,,3,Mechanical Engineering,n/a,1,3.5,3,2,5,4,1,5,5,3,1,4,5,5,5,5,3,5,4,5,1,5,26,27,24,27,2,1,1,1,1,1,1,2.238,2.238,36.028,1,6630ee41c60c303b0b51fd22,1,66632268e88b4f3a12aa5c50,669ac00fea8000c54ea98aa7
7/19/24 15:35,7/19/24 15:38,0,100,168,1,7/19/24 15:38,R_5e3V8vG9wwXS7LB,anonymous,EN,1,,0,0,,1,1,1,0.755,5.817,6.496,8,667c178be91e30ed5781df45,2,,1,,,,,,1,1,1,0,,,3,psych,none,1,3.27,4,4,3,4,3,3,4,4,3,3,3,3,5,4,4,4,5,5,3,3,26,26,26,26,4,3,3,3,4,4,1,0.754,14.242,33.224,6,667c178be91e30ed5781df45,1,66632268e88b4f3a12aa5c50,669ac0069f2c702f0b2d446d
7/19/24 15:36,7/19/24 15:40,0,100,215,1,7/19/24 15:40,R_1C6WTWhRa8w9wFm,anonymous,EN,1,,0,0,,1,1,1,4.806,6.755,7.095,4,61097b89fdedf0995d90b6c7,1,,1,,,,,,2,2,1,0,,,3,Psychology,Applied Psychology,2,3.3,3,2,3,4,1,4,2,4,3,5,3,4,2,2,3,2,3,3,3,2,26,24,26,24,4,4,4,3,3,3,1,3.076,18.592,31.016,6,61097b89fdedf0995d90b6c7,1,66632268e88b4f3a12aa5c50,669ac047117c747510cb0c5c
7/19/24 15:36,7/19/24 15:42,0,100,318,1,7/19/24 15:42,R_7ZvJXeqDtQ338xr,anonymous,EN,1,,0,10,,1,1,1,2.847,3.844,4.382,3,65a4333efc75f965e7fc0cb5,2,,1,,,,,,1,2,2,,1,19,1,Inteligient Systems Engineering,n/a,1,3.85,4,4,3,4,3,4,4,4,3,4,4,3,4,5,3,5,4,5,3,4,26,26,25,27,4,4,4,3,3,3,1,5.248,5.248,103.844,1,65a4333efc75f965e7fc0cb5,1,66632268e88b4f3a12aa5c50,669ac047f8a31bf01a09831e
7/19/24 15:37,7/19/24 15:43,0,100,322,1,7/19/24 15:43,R_5ZHSzZYVl72hfEq,anonymous,EN,1,,0,20,,1,1,1,0.338,4.098,4.596,5,664770af0e8f4c4cc2b8a6e8,2,,1,,,,,,2,1,1,1,,,3,Bioengineering,N/A,1,3.1,3,4,3,4,1,3,3,4,1,2,1,2,5,3,5,3,4,4,2,2,26,25,25,25,3,4,4,2,4,3,1,4.139,4.139,116.603,1,664770af0e8f4c4cc2b8a6e8,1,66632268e88b4f3a12aa5c50,669ac07afc3b087f1c0d9675
7/19/24 15:40,7/19/24 15:43,0,100,171,1,7/19/24 15:43,R_5eVpNHcw7E2egJ9,anonymous,EN,1,,0,10,,1,1,1,7.596,8.477,9.549,3,66623b50ab69ef83a0d8b6c4,2,,1,,,,,,1,2,1,18,,,1,International Studies,Middle East Studies,2,3.87,4,4,4,1,3,1,4,1,4,1,2,1,5,2,5,2,5,2,4,2,27,26,27,24,3,3,2,1,2,2,1,5.04,12.554,56.073,3,66623b50ab69ef83a0d8b6c4,1,66632268e88b4f3a12aa5c50,669ac13226369d1af2a0a60a
7/19/24 15:39,7/19/24 15:45,0,100,358,1,7/19/24 15:45,R_5AXvDe13xb8qOE9,anonymous,EN,1,,0,0,,1,1,1,3.322,4.074,4.541,3,60fd02b7f22f9dd32bff5f82,1,,1,,,,,,1,1,2,,1,26,3,"English, Neuroscience",N/A,1,3.75,4,5,5,5,3,5,4,5,3,5,4,5,5,4,5,4,5,4,5,4,27,26,27,26,4,4,5,5,5,5,1,1.471,24.192,49.318,2,60fd02b7f22f9dd32bff5f82,1,66632268e88b4f3a12aa5c50,669ac0c64a328db37361c9e8
7/19/24 15:38,7/19/24 15:47,0,100,510,1,7/19/24 15:47,R_5IekCZ0s8lWrF7j,anonymous,EN,1,,0,0,,1,1,1,40.159,40.909,42.185,3,660982bb12941e7442c18325,2,,1,,,,,,2,3,2,,1,Wasn't born.,1,I am planning to major in something tech related.,N/A,3,2.7,3,2,3,3,3,2,2,1,2,2,3,2,4,2,2,1,2,3,1,1,26,25,23,23,2,1,1,3,1,1,1,9.018,16.627,31.733,2,660982bb12941e7442c18325,1,66632268e88b4f3a12aa5c50,669ac0674d728c500773cc2c
7/19/24 15:46,7/19/24 15:51,0,100,313,1,7/19/24 15:51,R_7afCL4G2AFHu4N3,anonymous,EN,1,,0,0,,1,1,1,37.726,39.121,40.511,3,66539dad5602a670c7bdfb15,1,,1,,,,,,1,2,2,,1,7,1,Music Performance,History,2,3.8,4,4,4,4,4,4,4,4,4,4,5,4,5,2,5,1,5,4,5,1,27,24,27,24,4,4,4,3,4,4,1,5.377,5.377,42.041,1,66539dad5602a670c7bdfb15,1,66632268e88b4f3a12aa5c50,669ac27ecac8fb05951d6f57
7/19/24 15:59,7/19/24 16:03,0,100,239,1,7/19/24 16:03,R_3n3int5sghsCdaI,anonymous,EN,1,,0,0,,1,1,1,1.5,7.534,8.09,11,66977349fca27ef8b010e60f,3,,1,,,,,,2,1,1,3,,,1,Nursing,n/a,2,0,4,4,4,4,3,3,4,3,3,3,4,3,5,4,3,2,4,3,4,1,27,24,26,24,5,5,5,2,2,3,1,2.171,12.205,32.087,7,66977349fca27ef8b010e60f,1,66632268e88b4f3a12aa5c50,669ac5772a59d2c81e900b65
